Source.Name,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
redfin_2021-12-30-21-43-09.csv,PAST SALE,1/13/2021,Single Family Residential,10856 Hampton Rd,Fairfax Station,VA,22039,708500,3,3,SANDY RUN ESTATES,2540,54232,1976,351,279,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/10856-Hampton-Rd-22039/home/9797314,BRIGHT MLS,VAFX1164010,N,Y,38.7248787,-77.3169393
redfin_2021-12-30-21-43-09.csv,PAST SALE,1/11/2021,Single Family Residential,9211 Deveron Ct,Fairfax Station,VA,22039,925000,5,4.5,BARRINGTON,4217,9480,1996,353,219,75,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9211-Deveron-Ct-22039/home/9799139,BRIGHT MLS,VAFX1168600,N,Y,38.7409071,-77.265771
redfin_2021-12-30-21-43-09.csv,PAST SALE,1/19/2021,Single Family Residential,11023 Popes Head Rd,Fairfax,VA,22030,680000,4,2.5,POPES HEAD,2044,142981,1965,345,333,,Sold,,,https://www.redfin.com/VA/Fairfax/11023-Popes-Head-Rd-22030/home/9691024,BRIGHT MLS,VAFX1163932,N,Y,38.8127642,-77.3284491
redfin_2021-12-30-21-43-09.csv,PAST SALE,2/26/2021,Single Family Residential,10002 Rough Run Ct,Fairfax Station,VA,22039,1050000,5,3.5,SOUTH RUN,4668,32549,1987,307,225,110,Sold,,,https://www.redfin.com/VA/Fairfax-Station/10002-Rough-Run-Ct-22039/home/9797639,BRIGHT MLS,VAFX1175848,N,Y,38.7496551,-77.2907296
redfin_2021-12-30-21-43-09.csv,PAST SALE,4/13/2021,Single Family Residential,9608 Oakington Dr,Fairfax Station,VA,22039,765000,4,3.5,SOUTH RUN OAKS,2140,10987,1985,261,357,47,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9608-Oakington-Dr-22039/home/9797699,BRIGHT MLS,VAFX1184964,N,Y,38.7367403,-77.2769043
redfin_2021-12-30-21-43-09.csv,PAST SALE,2/26/2021,Single Family Residential,9067 Emma Ann Way,Fairfax Station,VA,22039,910000,5,4.5,SILVERBROOK FARMS,5233,11761,2003,307,174,85,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9067-Emma-Ann-Way-22039/home/9842018,BRIGHT MLS,VAFX1174772,N,Y,38.7286109,-77.2586775
redfin_2021-12-30-21-43-09.csv,PAST SALE,1/7/2021,Single Family Residential,5945 One Penny Dr,Fairfax Station,VA,22039,800000,4,2.5,PICKWICK WOODS,3271,43355,1965,357,245,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/5945-One-Penny-Dr-22039/home/9725980,BRIGHT MLS,VAFX1168398,N,Y,38.7992145,-77.3448031
redfin_2021-12-30-21-43-09.csv,PAST SALE,3/24/2021,Single Family Residential,6111 Colchester Rd,Fairfax,VA,22030,620000,4,2,NEAR CLIFTON,2390,21800,1954,281,259,,Sold,,,https://www.redfin.com/VA/Fairfax/6111-Colchester-Rd-22030/home/9725707,BRIGHT MLS,VAFX1181430,N,Y,38.804996,-77.3707764
redfin_2021-12-30-21-43-09.csv,PAST SALE,1/11/2021,Single Family Residential,10610 Canterberry Rd,Fairfax Station,VA,22039,885000,4,3.5,CANTERBERRY ESTATES,3829,25030,1983,353,231,25,Sold,,,https://www.redfin.com/VA/Fairfax-Station/10610-Canterberry-Rd-22039/home/9765520,BRIGHT MLS,VAFX1170698,N,Y,38.7606454,-77.313439
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/5/2021,Single Family Residential,8409 Crosslake Dr,Fairfax Station,VA,22039,840000,5,2.5,CROSSPOINTE,3206,25312,1988,178,262,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8409-Crosslake-Dr-22039/home/9799375,BRIGHT MLS,VAFX2005478,N,Y,38.7283249,-77.2721458
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/4/2021,Single Family Residential,8226 Walnut Ridge Rd,Fairfax Station,VA,22039,744900,5,3.5,TIMBER RIDGE,3143,10564,1988,209,237,50,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8226-Walnut-Ridge-Rd-22039/home/9800018,BRIGHT MLS,VAFX1195244,N,Y,38.7337937,-77.2589469
redfin_2021-12-30-21-43-09.csv,PAST SALE,3/1/2021,Single Family Residential,8619 Oak Chase Cir,Fairfax Station,VA,22039,825000,5,4,CROSSPOINTE,4346,13825,1990,304,190,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8619-Oak-Chase-Cir-22039/home/9800558,BRIGHT MLS,VAFX1157840,N,Y,38.7250096,-77.2574204
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/25/2021,Single Family Residential,8656 Oak Chase Cir,Fairfax Station,VA,22039,925000,6,5.5,CROSSPOINTE,4001,9427,1993,188,231,75,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8656-Oak-Chase-Cir-22039/home/9800645,BRIGHT MLS,VAFX1188078,N,Y,38.7275866,-77.2528632
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/30/2021,Single Family Residential,9150 Wood Pointe Way,Fairfax Station,VA,22039,855000,4,3.5,CROSSPOINTE,3369,6616,1992,183,254,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9150-Wood-Pointe-Way-22039/home/9800712,BRIGHT MLS,VAFX1201878,N,Y,38.7301411,-77.2599571
redfin_2021-12-30-21-43-09.csv,PAST SALE,8/30/2021,Single Family Residential,9112 Wood Pointe Way,Fairfax Station,VA,22039,800000,4,3.5,CROSSPOINTE,2686,5731,1992,122,298,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9112-Wood-Pointe-Way-22039/home/9800731,BRIGHT MLS,VAFX2000916,N,Y,38.7313213,-77.2569714
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/3/2021,Single Family Residential,10513 Zion Dr,Fairfax,VA,22032,699500,5,3.5,BONNIE BRAE,2774,14410,1972,118,252,,Sold,,,https://www.redfin.com/VA/Fairfax/10513-Zion-Dr-22032/home/9694031,BRIGHT MLS,VAFX2015096,N,Y,38.8099988,-77.3111503
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/10/2021,Single Family Residential,6319 Youngs Branch Dr,Fairfax Station,VA,22039,950000,4,2.5,FAIRFAX STATION,5052,27295,1983,203,188,20,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6319-Youngs-Branch-Dr-22039/home/9726604,BRIGHT MLS,VAFX1197318,N,Y,38.7869935,-77.3410399
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/22/2021,Single Family Residential,7433 Clifton Rd,Clifton,VA,20124,980000,3,3,JAMES L ANDERSON PROPERT,1940,226556,1940,161,505,,Sold,,,https://www.redfin.com/VA/Clifton/7433-Clifton-Rd-20124/home/9764746,BRIGHT MLS,VAFX1201618,N,Y,38.7620752,-77.3547176
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/16/2021,Single Family Residential,10605 Donovans Hill Dr,Fairfax Station,VA,22039,1340000,5,4.5,DONOVANS RIDGE,3913,119900,1996,167,342,6,Sold,,,https://www.redfin.com/VA/Fairfax-Station/10605-Donovans-Hill-Dr-22039/home/9765431,BRIGHT MLS,VAFX1208496,N,Y,38.7728994,-77.3110606
redfin_2021-12-30-21-43-09.csv,PAST SALE,11/16/2021,Single Family Residential,7816 Wolf Run Shoals Rd,Fairfax Station,VA,22039,629000,2,2,NEW OAK GROVE SCH,1288,109771,1930,44,488,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/7816-Wolf-Run-Shoals-Rd-22039/home/9796807,BRIGHT MLS,VAFX2000107,N,Y,38.744281,-77.341147
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/6/2021,Single Family Residential,8726 Foxhall Ter,Fairfax Station,VA,22039,957000,4,3.5,CROSSPOINTE,3808,14723,1988,177,251,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8726-Foxhall-Ter-22039/home/9821325,BRIGHT MLS,VAFX1205486,N,Y,38.7205617,-77.273313
redfin_2021-12-30-21-43-09.csv,PAST SALE,3/12/2021,Single Family Residential,8721 Cross Chase Cir,Fairfax Station,VA,22039,1000000,5,3.5,CROSSPOINTE,5286,13680,1991,293,189,73,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8721-Cross-Chase-Cir-22039/home/9821725,BRIGHT MLS,VAFX1177138,N,Y,38.7190268,-77.2623141
redfin_2021-12-30-21-43-09.csv,PAST SALE,11/19/2021,Single Family Residential,6908 Winners Cir,Fairfax Station,VA,22039,985000,5,4,CANTERBERRY ESTATES,5041,28893,1983,41,195,25,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6908-Winners-Cir-22039/home/9765215,BRIGHT MLS,VAFX2028808,N,Y,38.7646505,-77.3176573
redfin_2021-12-30-21-43-09.csv,PAST SALE,5/10/2021,Single Family Residential,7901 Oak Hollow Ln,Fairfax Station,VA,22039,900000,5,3.5,SOUTH RUN OAKS,2428,14992,1988,234,371,44,Sold,,,https://www.redfin.com/VA/Fairfax-Station/7901-Oak-Hollow-Ln-22039/home/9797844,BRIGHT MLS,VAFX1200384,N,Y,38.7434524,-77.2771736
redfin_2021-12-30-21-43-09.csv,PAST SALE,5/24/2021,Single Family Residential,9210 Bexleywood Ct,Fairfax Station,VA,22039,989000,6,5.5,BARRINGTON,6258,10086,1992,220,158,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9210-Bexleywood-Ct-22039/home/9799171,BRIGHT MLS,VAFX1200146,N,Y,38.7371838,-77.2655914
redfin_2021-12-30-21-43-09.csv,PAST SALE,5/25/2021,Single Family Residential,9002 Elm Ridge Rd,Fairfax Station,VA,22039,810000,4,3.5,TIMBER RIDGE,2925,11652,1988,219,277,50,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9002-Elm-Ridge-Rd-22039/home/9799993,BRIGHT MLS,VAFX1194068,N,Y,38.7331351,-77.2571735
redfin_2021-12-30-21-43-09.csv,PAST SALE,10/29/2021,Single Family Residential,9400 Crosspointe Dr,Fairfax Station,VA,22039,1025000,5,4.5,CROSSPOINTE,4416,19062,1987,62,232,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9400-Crosspointe-Dr-22039/home/9800027,BRIGHT MLS,VAFX2021742,N,Y,38.7279171,-77.2695421
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/13/2021,Single Family Residential,5551 Shooters Hill Ln,Fairfax,VA,22032,759000,5,2.5,MIDDLERIDGE,2790,10043,1977,108,272,,Sold,,,https://www.redfin.com/VA/Fairfax/5551-Shooters-Hill-Ln-22032/home/9691901,BRIGHT MLS,VAFX2009316,N,Y,38.8062951,-77.3246575
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/18/2021,Single Family Residential,5230 Lindsay St,Fairfax,VA,22032,863000,4,3.5,LINDSAY PARK,3508,25400,1988,195,246,24,Sold,,,https://www.redfin.com/VA/Fairfax/5230-Lindsay-St-22032/home/162495028,BRIGHT MLS,VAFX1196070,N,Y,38.8144488,-77.3209134
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/27/2021,Single Family Residential,6113 Saddle Horn Dr,Fairfax,VA,22030,885000,4,2.5,COLCHESTER HUNT,3885,40017,1974,94,228,,Sold,,,https://www.redfin.com/VA/Fairfax/6113-Saddle-Horn-Dr-22030/home/9725737,BRIGHT MLS,VAFX2018530,N,Y,38.8055196,-77.3667395
redfin_2021-12-30-21-43-09.csv,PAST SALE,11/15/2021,Single Family Residential,8027 Oak Brg,Fairfax Station,VA,22039,750000,4,3.5,SOUTH RUN OAKS,3179,10901,1992,45,236,47,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8027-Oak-Bridge-Ln-22039/home/9797898,BRIGHT MLS,VAFX2008046,N,Y,38.7387619,-77.2828296
redfin_2021-12-30-21-43-09.csv,PAST SALE,11/12/2021,Single Family Residential,9414 Englefield Ct,Fairfax Station,VA,22039,925000,4,5.5,BARRINGTON,5742,11181,1994,48,161,75,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9414-Englefield-Ct-22039/home/9798010,BRIGHT MLS,VAFX2019202,N,Y,38.7408249,-77.2736048
redfin_2021-12-30-21-43-09.csv,PAST SALE,8/3/2021,Single Family Residential,9319 Braymore Cir,Fairfax Station,VA,22039,885000,5,3.5,BARRINGTON,3837,10596,1992,149,231,72,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9319-Braymore-Cir-22039/home/9798114,BRIGHT MLS,VAFX1205744,N,Y,38.7369381,-77.2706644
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/27/2021,Single Family Residential,9102 Silver Pointe Way,Fairfax Station,VA,22039,800000,4,2.5,CROSSPOINTE,2824,7562,1993,156,283,104,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9102-Silver-Pointe-Way-22039/home/9800694,BRIGHT MLS,VAFX1206262,N,Y,38.7300119,-77.2575102
redfin_2021-12-30-21-43-09.csv,PAST SALE,10/12/2021,Single Family Residential,9616 Larkview Ct,Fairfax Station,VA,22039,797090,5,3.5,OAKS AT,3785,10945,2000,79,211,117,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9616-Larkview-Ct-22039/home/9821389,BRIGHT MLS,VAFX2016392,N,Y,38.7212465,-77.2784305
redfin_2021-12-30-21-43-09.csv,PAST SALE,1/15/2021,Single Family Residential,6321 Sydney Rd,Fairfax Station,VA,22039,965000,4,3.5,FAIRWOOD ACRES,3969,51362,1976,349,243,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6321-Sydney-Rd-22039/home/9730683,BRIGHT MLS,VAFX1171428,N,Y,38.7790348,-77.3194747
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/22/2021,Single Family Residential,10719 Rippon Lodge Dr,Fairfax,VA,22032,720000,4,2.5,MIDDLERIDGE,2220,9577,1978,161,324,,Sold,,,https://www.redfin.com/VA/Fairfax/10719-Rippon-Lodge-Dr-22032/home/9692126,BRIGHT MLS,VAFX1207810,N,Y,38.810211,-77.3178368
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/22/2021,Single Family Residential,5507 Yellow Rail Ct,Fairfax,VA,22032,775000,4,3.5,FAIRFAX CLUB ESTATES,2352,8979,1985,161,330,53,Sold,,,https://www.redfin.com/VA/Fairfax/5507-Yellow-Rail-Ct-22032/home/9727538,BRIGHT MLS,VAFX1207490,N,Y,38.8032308,-77.3165354
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/23/2021,Single Family Residential,6318 Karmich St,Fairfax Station,VA,22039,855000,4,2.5,POBURN WOODS,2684,25466,1981,190,319,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6318-Karmich-St-22039/home/9732019,BRIGHT MLS,VAFX1200214,N,Y,38.7784388,-77.3054508
redfin_2021-12-30-21-43-09.csv,PAST SALE,5/21/2021,Single Family Residential,6533 Foxhollow Ln,Fairfax Station,VA,22039,1499420,5,5.5,PARK VIEW ESTATES,5800,36731,2021,223,259,26,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6533-Foxhollow-Ln-22039/home/169144643,BRIGHT MLS,VAFX1126046,N,Y,38.7733201,-77.3017613
redfin_2021-12-30-21-43-09.csv,PAST SALE,8/23/2021,Single Family Residential,11111 Devereux Station Ln,Fairfax Station,VA,22039,2080000,7,6.5,DEVEREUX STATION,11844,217800,1989,129,176,127,Sold,,,https://www.redfin.com/VA/Fairfax-Station/11111-Devereux-Station-Ln-22039/home/9796921,BRIGHT MLS,VAFX2009616,N,Y,38.7483652,-77.3333847
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/4/2021,Single Family Residential,8033 Woodland Hills Ln,Fairfax Station,VA,22039,2257500,9,10.5,SHADOWALK,13303,221511,2007,209,170,83,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8033-Woodland-Hills-Ln-22039/home/17114838,BRIGHT MLS,VAFX1188332,N,Y,38.7417019,-77.3166925
redfin_2021-12-30-21-43-09.csv,PAST SALE,2/24/2021,Single Family Residential,7707 Stoney Creek Ct,Fairfax Station,VA,22039,1015000,5,4.5,SOUTH RUN,3058,25301,1987,309,332,110,Sold,,,https://www.redfin.com/VA/Fairfax-Station/7707-Stoney-Creek-Ct-22039/home/9797593,BRIGHT MLS,VAFX1176142,N,Y,38.7470416,-77.2841762
redfin_2021-12-30-21-43-09.csv,PAST SALE,4/30/2021,Single Family Residential,9502 Quail Pointe Ln,Fairfax Station,VA,22039,1025000,4,4.5,CROSSPOINTE,5500,14780,1988,244,186,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9502-Quail-Pointe-Ln-22039/home/9799551,BRIGHT MLS,VAFX1204474,N,Y,38.725898,-77.2740537
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/10/2021,Single Family Residential,5506 W Ridge View Dr,Fairfax,VA,22030,1000000,4,3.5,WEST RIDGE ESTATE,3351,176984,1988,111,298,100,Sold,,,https://www.redfin.com/VA/Fairfax/5506-W-Ridge-View-Dr-22030/home/9687577,BRIGHT MLS,VAFX1209214,N,Y,38.8104692,-77.3427169
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/24/2021,Single Family Residential,12009 Corral Dr,Fairfax Station,VA,22039,1000000,5,2,COLT VALLEY FARMS,2472,256351,1971,97,405,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/12009-Corral-Dr-22039/home/9764566,BRIGHT MLS,VAFX2014198,N,Y,38.7688129,-77.3618502
redfin_2021-12-30-21-43-09.csv,PAST SALE,2/19/2021,Single Family Residential,7903 Hollington Pl,Fairfax Station,VA,22039,820000,5,2.5,BARRINGTON,2765,8979,1995,314,297,75,Sold,,,https://www.redfin.com/VA/Fairfax-Station/7903-Hollington-Pl-22039/home/9799091,BRIGHT MLS,VAFX1173436,N,Y,38.7416885,-77.2677463
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/15/2021,Single Family Residential,6430 Ox Rd,Fairfax Station,VA,22039,1150000,4,3.5,FAIRFAX STATION,4460,217277,1990,106,258,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6430-Ox-Rd-22039/home/9730637,BRIGHT MLS,VAFX2013110,N,Y,38.777028,-77.3305131
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/17/2021,Single Family Residential,6917 Heathstone Ct,Fairfax Station,VA,22039,1000000,5,4.5,ARDMORE WOODS,4725,23653,1978,104,212,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6917-Heathstone-Ct-22039/home/9765126,BRIGHT MLS,VAFX2012444,N,Y,38.766122,-77.3264748
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/29/2021,Single Family Residential,6113 Union Camp Dr,Fairfax Station,VA,22039,850000,4,2.5,FAIRFAX STATION,3106,20926,1983,92,274,15,Sold,,,https://www.redfin.com/VA/Fairfax-Station/6113-Union-Camp-Dr-22039/home/9730905,BRIGHT MLS,VAFX2003906,N,Y,38.7856781,-77.3317919
redfin_2021-12-30-21-43-09.csv,PAST SALE,10/18/2021,Single Family Residential,5610 Wood Thrush Ct,Fairfax,VA,22032,725000,4,3.5,FAIRFAX CLUB ESTATES,2080,13823,1981,73,349,35,Sold,,,https://www.redfin.com/VA/Fairfax/5610-Wood-Thrush-Ct-22032/home/9727628,BRIGHT MLS,VAFX2018274,N,Y,38.8021446,-77.3247697
redfin_2021-12-30-21-43-09.csv,PAST SALE,11/30/2021,Single Family Residential,10906 Fox Sparrow Ct,Fairfax,VA,22032,785000,4,2.5,FAIRFAX CLUB ESTATES,2324,7783,1982,30,338,53,Sold,,,https://www.redfin.com/VA/Fairfax/10906-Fox-Sparrow-Ct-22032/home/9727715,BRIGHT MLS,VAFX2001897,N,Y,38.8026031,-77.3211911
redfin_2021-12-30-21-43-09.csv,PAST SALE,11/12/2021,Single Family Residential,6535 Foxhollow Ln,Fairfax Station,VA,22039,1588512,6,6,PARK VIEW ESTATES,6091,40803,2021,48,261,27,Sold,,,https://www.redfin.com/VA/Unknown/6535-Foxhollow-Ln-22039/home/169144642,BRIGHT MLS,VAFX1126078,N,Y,38.7730327,-77.3012177
redfin_2021-12-30-21-43-09.csv,PAST SALE,12/9/2021,Single Family Residential,10313 Dominion Valley Dr,Fairfax Station,VA,22039,1365000,6,7.5,SHADOWALK,10444,218218,1989,21,131,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/10313-Dominion-Valley-Dr-22039/home/9797395,BRIGHT MLS,VAFX1196788,N,Y,38.7342606,-77.3046654
redfin_2021-12-30-21-43-09.csv,PAST SALE,10/7/2021,Single Family Residential,11100 Devereux Station Ln,Fairfax Station,VA,22039,1630000,4,4.5,DEVEREUX STATION,7088,218384,1999,84,230,127,Sold,,,https://www.redfin.com/VA/Fairfax-Station/11100-Devereux-Station-Ln-22039/home/9797140,BRIGHT MLS,VAFX2015720,N,Y,38.7482395,-77.327103
redfin_2021-12-30-21-43-09.csv,PAST SALE,5/28/2021,Single Family Residential,8024 Oak Hollow Ln,Fairfax Station,VA,22039,750000,5,3.5,SOUTH RUN OAKS,2428,12500,1987,216,309,40,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8024-Oak-Hollow-Ln-22039/home/9797826,BRIGHT MLS,VAFX1177578,N,Y,38.7398396,-77.2798221
redfin_2021-12-30-21-43-09.csv,PAST SALE,10/27/2021,Single Family Residential,8029 Oak Hollow Ln,Fairfax Station,VA,22039,829000,4,3.5,SOUTH RUN OAKS,3018,9377,1986,64,275,47,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8029-Oak-Hollow-Ln-22039/home/9797897,BRIGHT MLS,VAFX2023542,N,Y,38.7392004,-77.279867
redfin_2021-12-30-21-43-09.csv,PAST SALE,10/28/2021,Single Family Residential,8107 Overlake Ct,Fairfax Station,VA,22039,865444,5,3.5,TRIPLE RIDGE 2,2600,13324,1988,63,333,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8107-Overlake-Ct-22039/home/9800056,BRIGHT MLS,VAFX2021554,N,Y,38.7362704,-77.2584081
redfin_2021-12-30-21-43-09.csv,PAST SALE,7/27/2021,Single Family Residential,8852 Silverline Dr,Fairfax Station,VA,22039,975000,4,3.5,SILVERBROOK FOREST,5023,12293,1994,156,194,87,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8852-Silverline-Dr-22039/home/9800328,BRIGHT MLS,VAFX1206096,N,Y,38.7297381,-77.2615958
redfin_2021-12-30-21-43-09.csv,PAST SALE,9/28/2021,Single Family Residential,9800 S Park Cir,Fairfax Station,VA,22039,1034000,5,4.5,SOUTH RUN,4322,27738,1986,93,239,110,Sold,,,https://www.redfin.com/VA/Fairfax-Station/9800-S-Park-Cir-22039/home/9769707,BRIGHT MLS,VAFX2008026,N,Y,38.7566816,-77.2865552
redfin_2021-12-30-21-43-09.csv,PAST SALE,10/18/2021,Single Family Residential,8235 Walnut Ridge Rd,Fairfax Station,VA,22039,660000,4,2.5,TIMBER RIDGE,2100,13333,1988,73,314,50,Sold,,,https://www.redfin.com/VA/Fairfax-Station/8235-Walnut-Ridge-Rd-22039/home/9800001,BRIGHT MLS,VAFX1208864,N,Y,38.7327724,-77.2588122
redfin_2021-12-30-21-43-09.csv,PAST SALE,6/14/2021,Single Family Residential,11524 Fairfax Station Rd,Fairfax Station,VA,22039,760000,4,3,FAIRFAX STATION,2576,48316,1965,199,295,,Sold,,,https://www.redfin.com/VA/Fairfax-Station/11524-Fairfax-Station-Rd-22039/home/9725955,BRIGHT MLS,VAFX1195546,N,Y,38.7989294,-77.3462388
redfin_2021-12-30-21-43-23.csv,PAST SALE,11/23/2021,Single Family Residential,6621 Gordon Ave,Falls Church,VA,22046,850000,4,2,BRILYN PARK,1340,14743,1948,37,634,,Sold,,,https://www.redfin.com/VA/Falls-Church/6621-Gordon-Ave-22046/home/9481079,BRIGHT MLS,VAFX2000285,N,Y,38.8983684,-77.1721293
redfin_2021-12-30-21-43-23.csv,PAST SALE,1/8/2021,Single Family Residential,3144 Patrick Henry Dr,Falls Church,VA,22044,793144,3,3,RAVENWOOD PARK,2688,11098,1955,356,295,,Sold,,,https://www.redfin.com/VA/Falls-Church/3144-Patrick-Henry-Dr-22044/home/9565542,BRIGHT MLS,VAFX1169842,N,Y,38.8634038,-77.1531225
redfin_2021-12-30-21-43-23.csv,PAST SALE,8/25/2021,Single Family Residential,6708 Moly Dr,Falls Church,VA,22046,912000,5,3,CASEMONT,2500,10906,1964,127,365,,Sold,,,https://www.redfin.com/VA/Falls-Church/6708-Moly-Dr-22046/home/9481409,BRIGHT MLS,VAFX2011558,N,Y,38.9009352,-77.1778802
redfin_2021-12-30-21-43-23.csv,PAST SALE,4/9/2021,Single Family Residential,3102 Collie Ln,Falls Church,VA,22044,660000,3,2,MUNSON HILL,1769,10961,1955,265,373,,Sold,,,https://www.redfin.com/VA/Falls-Church/3102-Collie-Ln-22044/home/9568224,BRIGHT MLS,VAFX1183384,N,Y,38.8646969,-77.141663
redfin_2021-12-30-21-43-23.csv,PAST SALE,6/30/2021,Single Family Residential,1504 Crane St,Falls Church,VA,22046,1760000,6,5,FOWLER'S ADDITION,5410,12001,2019,183,325,,Sold,,,https://www.redfin.com/VA/Falls-Church/1504-Crane-St-22046/home/12033987,BRIGHT MLS,VAFA112052,N,Y,38.8892987,-77.192391
redfin_2021-12-30-21-43-23.csv,PAST SALE,7/19/2021,Single Family Residential,2400 Hurst St,Falls Church,VA,22043,1660000,5,5.5,PARIS SUBDIVISION,5158,12050,2018,164,322,,Sold,,,https://www.redfin.com/VA/Falls-Church/2400-Hurst-St-22043/home/9468021,BRIGHT MLS,VAFX1200358,N,Y,38.8945677,-77.2110996
redfin_2021-12-30-21-43-23.csv,PAST SALE,6/30/2021,Single Family Residential,3146 Patrick Henry Dr,Falls Church,VA,22044,795000,3,2.5,RAVENWOOD PARK,2194,13573,1955,183,362,,Sold,,,https://www.redfin.com/VA/Falls-Church/3146-Patrick-Henry-Dr-22044/home/9565543,BRIGHT MLS,VAFX1201828,N,Y,38.8631426,-77.1533022
redfin_2021-12-30-21-43-23.csv,PAST SALE,7/29/2021,Single Family Residential,3027 Fenwick Rd,Falls Church,VA,22042,715000,3,3,FENWICK PARK,2000,13737,1948,154,358,,Sold,,,https://www.redfin.com/VA/Falls-Church/3027-Fenwick-Rd-22042/home/9557881,BRIGHT MLS,VAFX1208758,N,Y,38.8673692,-77.2010606
redfin_2021-12-30-21-43-23.csv,PAST SALE,9/27/2021,Single Family Residential,7329 Ronald St,Falls Church,VA,22046,750000,3,2,TOWER HEIGHTS,2472,16083,1959,94,303,,Sold,,,https://www.redfin.com/VA/Falls-Church/7329-Ronald-St-22046/home/9551233,BRIGHT MLS,VAFX2009022,N,Y,38.8866025,-77.2006564
redfin_2021-12-30-21-43-23.csv,PAST SALE,2/22/2021,Single Family Residential,6505 Randall Pl,Falls Church,VA,22044,892500,4,3,SLEEPY HOLLOW ESTATES,2368,21817,1958,311,377,,Sold,,,https://www.redfin.com/VA/Falls-Church/6505-Randall-Pl-22044/home/9644029,BRIGHT MLS,VAFX1177712,N,Y,38.8566734,-77.1650077
redfin_2021-12-30-21-43-23.csv,PAST SALE,8/30/2021,Single Family Residential,3212 Dashiell Rd,Falls Church,VA,22042,650000,5,3,BEL AIR,1764,11629,1950,122,368,,Sold,,,https://www.redfin.com/VA/Falls-Church/3212-Dashiell-Rd-22042/home/9635717,BRIGHT MLS,VAFX2007260,N,Y,38.8602125,-77.1747015
